	col0_1	col0_2	col0_3	ring1ab_1	ring1ab_2	ring1ab_3	emf1_1	emf1_2	emf1_3	clfswn_1	clfswn_2	clfswn_3
AT1G02810	12.007955	14.869384	13.240759	33.85207	23.850224	29.039948	2.208202	1.372381	2.018743	5.386889	5.398215	4.923371
AT1G02813	0.346231	0.484363	0.176306	2.458038	1.82081	1.838283	0.165775	0	0.080777	1.461431	1.318078	0.894674
AT1G02816	17.467018	17.34938	15.704624	20.262482	27.42234	17.387476	15.260911	20.202129	25.607676	26.338444	26.363209	26.984522
AT1G02820	1.896419	0.964536	1.230171	1.550227	1.497095	3.113837	0.741524	1.030842	0.855273	0.578096	0.323904	0.29974
AT1G02830	0	0	0	0	0	0	0	0	0	0	0	0
AT1G02840	83.4665479479297	86.5568344912171	85.9429700828105	66.9700881932246	67.4996963017566	72.8423372465496	66.4845138237139	64.0175791662484	61.0769204084065	52.3698268393977	54.8551447183187	55.4505030395232
AT1G02850	25.0013406208426	26.918096018847	24.8492976862528	51.460752578714	61.7296541396896	56.1453523342572	486.511715874169	484.960524883592	391.834836164634	283.351208883038	292.141770114191	302.522283338692
AT1G02860	12.09641	15.071538	15.225626	17.6645094765985	16.920332	15.4585851891892	9.147978	9.18176946341464	14.970751	14.42975	13.76345	13.479877
AT1G02870	21.641699	24.325436	21.406355	23.751381	20.594908	20.096766	25.406307	25.088541	27.740326	28.793419	33.740974	26.658566
AT1G02880	8.57470577942925	13.7367330344828	11.9835268941736	11.2931458156956	11.8666931902497	11.0643535868014	21.9388824250892	26.5104357901308	21.4275460790725	28.7450825832342	27.9405361337693	26.6107467770511
AT1G02890	36.1407477661583	37.8947528097313	39.4698443645606	36.1195452984749	39.3023687189542	39.1064905649964	39.2652199876543	41.2135953362382	34.7354305337691	32.6716164124909	32.7730300283224	32.9931191053014
AT1G02900	28.532747	35.675232	32.834778	26.887976	32.532589	35.120869	10.120318	8.937753	13.021977	15.853199	12.912661	11.871348
AT1G02910	18.469357	18.139023	18.23946	14.397516	15.037621	12.356067	12.401657	12.112451	11.777364	8.097012	7.640367	9.139419
AT1G02920	32.434425	42.432362	31.867439	64.47419	54.50383	47.444225	530.647888	723.665833	1015.881165	584.59967	629.223755	778.584534
AT1G02930	17.6383087328386	27.8824723079777	17.2393899359926	62.0985897949907	36.7145590176252	22.386732609462	330.951938833024	439.315201741187	827.999317729128	482.138507735622	556.911514891466	650.03453845269
AT1G02940	0.068707	0	0.140181	0.757434	0.691717	0.168619	10.570463	11.967	13.234287	0.921023	0.360959	1.179081
AT1G02950	7.69575100645161	7.57286725698925	8.74933242150538	7.66296679354839	6.9171100344086	6.6883228	4.23288897096774	5.75412479139785	4.12618087526882	2.35037327419355	2.70621977526882	2.01245246344086
AT1G02952	0	0	0	0	0	0.235729	0	0	0.242408	0	0	0.130325
AT1G02960	14.5842910599647	13.2771737436802	13.2170459341564	11.0646099012346	12.196258574368	12.2748519435626	11.0578492998236	11.5162529259259	10.504257797766	10.3538306037625	10.2470425473251	10.934651691358
AT1G02965	0	0	0	0	0	0	0	0	0	0	0	0
AT1G02970	1.32405	2.084238	1.478423	2.173425	2.568001	2.277911	3.538967	3.13081	2.91938	3.926078	4.093201	4.007203
AT1G02980	0.068218	0.081406	0.092891	0.125328	0.089398	0.134834	0.27242	0.546779	0.281347	0.184945	0.295335	0.120204
AT1G02990	5.75166922665765	7.32833810442039	6.63427451308074	4.90552008705458	5.49364051037438	5.61085984573748	7.99714246820027	8.38206794677492	7.71001695308976	5.42854244158773	5.70804848150654	5.46654096774921
AT1G03000	13.409792	12.153551	13.182804	13.108138	13.239679	12.306803	16.641512	16.015163	15.617261	12.703985	12.523168	12.804408
AT1G03010	1.11171	1.435179	0.770904	1.220829	1.910064	1.850876	2.250289	2.163691	1.600744	0.311366	0.128103	0.412109
AT1G03020	0.11029	0.234761	0.444793	1.136005	2.062299	1.745043	0	0	0	0.115135	1.549659	0.742284
AT1G03022	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03030	17.095444	20.362179	18.480164	23.397755	23.745108	22.086926	24.549122	24.893921	27.035969	32.221298	36.026905	33.565102
AT1G03040	27.1999890989011	28.4773497582418	26.1228887802198	32.0139554505495	35.4709472307692	31.1707654065934	46.3468388901099	43.2494467362637	43.7253898901099	33.7584356923077	32.8665217472527	30.8358047032967
AT1G03050	0	0	0	0	0	0	0.025607	0.026765	0	0.080583	0	0
AT1G03055	0.674375481343284	1.7841571511194	0.15123054011194	0.257166535447761	0.129755510261194	0.353077742537313	0.302217708022388	0.295776655783582	0.430182210820896	1.24529440298507	1.08079691044776	0.32615927238806
AT1G03060	9.048648	9.365397	9.915319	9.451921	9.224536	8.019238	11.459436	10.694078	10.400878	8.035969	8.703136	7.486089
AT1G03070	1.00512934438306	0.865018557090239	1.49197883149171	1.55982743186004	1.44813903959484	1.47878753222836	1.37234300276243	0.768031931860037	0.77734052854512	0.665341019337017	0.866581620626151	0.578648209023941
AT1G03080	21.535147	24.564768	24.635847	21.498384	24.989544	24.78834	40.215961	38.709267	35.855072	26.739311	27.779642	25.768436
AT1G03090	82.1496855049885	76.0954439009977	82.1583950069071	80.2840337260169	41.7564786462011	68.2863540744436	26.279181904835	23.0685949416731	20.9696604451266	11.1127082463546	10.3628328035303	12.700996
AT1G03100	0.747724	1.26118	0.964695	1.254541	1.166727	0.92634	1.885015	2.298681	2.127234	1.360092	1.71844	0.970255
AT1G03103	0	0	0.084437	0.082852	0.072366	0	0	0.066886	0	0.111177	0	0
AT1G03106	0.283887	0	0	31.819733	42.625668	42.943016	15.261828	13.934647	8.520589	157.488068	154.263062	154.108124
AT1G03110	3.825499	4.925704	4.000226	4.387671	5.300997	4.854209	9.178784	8.848266	9.25634	8.015733	9.589735	8.96187
AT1G03120	0.860376	0.658565	0.747762	7.366836	6.834979	4.936659	9.321233	5.138027	4.295208	34.82663	36.67823	35.957375
AT1G03130	557.088806	578.944031	542.993896	441.902863	433.28476	361.211823	42.048103	45.358997	52.263912	71.383751	57.997311	64.325378
AT1G03140	62.046188	59.081165	64.178757	42.555222	42.009983	54.096817	50.260208	45.338139	38.533241	39.634918	42.341934	41.955353
AT1G03150	22.601986	20.877356	22.737148	18.887266	17.171785	15.066085	23.829943	25.622478	19.183115	19.324053	18.108019	19.381723
AT1G03160	20.0818873466757	22.0048400956581	20.9200045474898	16.152232843962	14.8450379789688	14.0979338656716	18.6177712462687	16.4493505956581	15.8709431594301	14.7988875583446	14.703027160787	14.3874726071913
AT1G03170	0.285241	0.282449	0.666301	0.826512	0.970576	1.664502	0.433566	0.15106	0.117055	3.136463	3.855423	2.285572
AT1G03180	1.32062413675784	1.08840512941961	1.36162674649767	1.21248784656438	1.51947840426951	1.92071102068045	2.73686508472315	1.76917317945297	1.99412618012008	3.04224880520347	3.10937256170781	2.28290276317545
AT1G03190	5.42166644965716	5.51570911656442	5.43770520461927	4.36992166582461	5.91739879754601	5.05331988668351	9.24274255864309	9.36823098953446	8.94330328184771	8.27433302345724	7.99091165427644	6.97413831901841
AT1G03200	3.037744	5.596468	3.737744	6.294307	7.336708	6.229803	3.725564	5.937675	6.77565	3.782171	3.680913	4.017713
AT1G03210	16.873455	19.864403	20.859983	24.451433	24.997223	24.42371	12.622875	13.870016	15.346991	16.939314	12.526634	13.43167
AT1G03220	203.947525	254.207214	246.797073	189.78476	178.681564	217.372604	255.916428	287.344757	244.593094	253.361877	244.240921	250.117981
AT1G03230	34.203705	38.36417	35.577713	57.744286	51.815056	48.139366	61.368195	61.860863	68.066734	97.618866	128.845581	109.124077
AT1G03240	0.391981	0.169746	0.084393	0.534734	0.332719	0.38664	0.29421	0.336292	0.244913	0.300859	0.548577	0
AT1G03250	14.1874644565217	14.9085608862876	16.4349572324415	18.3289452926421	18.8386877675585	17.8337742725753	27.299992951505	25.0806145568562	25.7336286705686	17.6989887374582	18.0635315050167	17.3957989381271
AT1G03260	6.570372	6.379789	7.280548	10.6184	8.75668	6.340126	7.41523	6.208139	7.862904	5.133946	6.459856	6.541277
AT1G03270	2.989465	3.429059	2.846689	4.483086	5.200391	4.358128	4.546394	4.772698	4.460722	11.512985	12.457455	13.256744
AT1G03280	19.736145	21.684587	20.914762	19.080114	17.372572	19.780947	24.345749	25.671753	22.955185	18.148504	19.438509	18.79476
AT1G03290	15.4085226262534	15.5434024567001	16.5939239234275	12.2332094521422	11.9115411267092	13.3540713618961	21.5139611841386	24.9253941476755	24.3082644986326	6.61026599908842	6.14225298359161	5.88974289061076
AT1G03300	4.98857	4.988915	4.40948	3.812636	4.856499	5.752921	11.172157	11.246241	9.621201	5.071899	4.418018	5.542408
AT1G03310	11.3602106910321	10.4209015201354	13.151116971912	11.4254036805415	12.2042841448393	11.2621110267343	20.779768142132	19.3074095241963	19.2982717631134	18.7088408947547	19.6144907478849	22.1224302822335
AT1G03320	0.468211	0.871579	0.441229	0.079977	0.762107	0.236884	0	0.368409	0	0	0	0.485175
AT1G03330	21.796682	21.75852	21.696754	26.192593	24.581842	21.958696	21.893269	27.95274	31.642071	30.998363	29.48015	27.192511
AT1G03340	2.700229	1.857352	2.491043	3.395152	3.252858	2.715639	2.885092	2.873189	1.824946	2.51229	2.536966	2.994321
AT1G03350	28.283655	31.906736	29.034014	32.505287	31.966673	29.521334	31.734526	36.567459	37.655655	24.924561	27.172335	27.294834
AT1G03360	8.670135	10.032793	11.379968	8.669558	10.153416	9.427925	16.872402	13.952216	9.871244	14.239742	15.268008	16.908989
AT1G03365	10.904253	10.893862	10.832071	11.046873	11.549894	11.341732	11.188357	11.670601	10.188473	11.265173	11.751998	11.627224
AT1G03370	10.668094	10.748234	11.643645	16.259426	11.063266	10.708399	12.872014	13.421107	13.619681	8.790949	7.959417	8.173142
AT1G03380	25.890301	27.720428	26.17041	18.941799	19.036596	22.618895	24.281891	26.010462	20.662867	15.140393	13.855021	13.544814
AT1G03390	0.050323	0.017843	0	0.038258	0.029393	0	0.170188	0.076511	0.107003	0	0	0
AT1G03400	10.366243	11.918141	10.375676	12.28069	9.939915	11.661432	5.418832	5.827428	7.296524	2.38463	2.535328	2.167257
AT1G03410	10.553834	10.000319	11.199899	12.593469	13.508099	14.150338	2.75055	1.406849	1.845186	2.375958	3.062061	3.290631
AT1G03420	7.969533	9.706125	7.772738	7.185508	8.04009	6.611029	13.024368	17.079166	17.381693	20.605366	20.075436	19.452188
AT1G03430	11.082582	13.996041	14.659132	15.916521	13.447284	14.375149	13.8723	15.069694	16.27087	10.063303	9.287457	9.262975
AT1G03440	23.831467	22.722401	25.898415	12.091521	13.067926	15.005486	7.491716	8.30733	6.323701	5.702502	6.493556	5.803189
AT1G03445	0.119566	0.129369	0.030724	0.390769	0.354919	0.358887	0.697153	0.912657	1.042488	2.042665	1.560501	1.216762
AT1G03457	11.7686098176606	12.692545565367	13.8811315739679	18.1105891983945	15.1895516462156	16.1296890567661	7.47382240137615	5.94466942373853	5.39197660206422	7.46034450630734	6.70087177924312	7.78442957970183
AT1G03470	15.263943893344	15.6273480842021	16.4329654322374	14.7696092518043	15.4382071443464	14.6156852935044	18.1960877586207	19.8869705501203	7.17031960545309	11.0614199462711	11.127569521251	10.3395651427426
AT1G03475	124.724083	121.221405	115.869614	95.687584	87.658737	77.796555	68.71563	61.813732	65.291046	47.53867	44.217812	44.465317
AT1G03490	0	0	0	0.10497	0.054928	0	0	0	0	0	0	0
AT1G03495	3.579736	4.851093	5.461699	4.851141	5.028968	5.452761	4.68763	5.691707	8.312222	4.476791	4.563703	5.920511
AT1G03502	1.783593	1.414381	2.288786	1.336478	1.035371	2.030526	0.201722	0.2186	0.714067	1.127633	1.020123	0.312748
AT1G03506	4.239902	2.302446	2.583966	2.322129	2.403589	5.261204	0.275987	0.52819	1.698987	1.052304	1.385649	0.747512
AT1G03510	1.533902	1.147036	1.087775	1.890951	2.289488	1.257784	1.808483	1.704792	2.172348	1.44145	1.354688	1.321595
AT1G03515	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03520	9.38922223292383	9.20088876756757	8.690694997543	8.68958447911548	6.706130597543	6.87105335429975	5.268397	6.66819422457002	6.54187305700246	5.048557	4.26256766830467	4.64105672825553
AT1G03530	6.721371	8.177595	8.581733	7.351229	7.690647	6.907846	13.748375	12.905414	13.544403	14.994059	15.103455	15.200565
AT1G03540	1.499369	1.293706	1.25187	2.296397	2.260072	1.925078	1.996008	2.217175	3.377727	1.574314	2.085963	2.137088
AT1G03545	1.008057	1.031242	0.682088	1.560647	1.681564	1.714385	1.494975	1.652451	2.214565	1.245637	1.159287	1.036414
AT1G03550	15.274418	17.805321	16.244694	15.429299	15.736859	18.813448	10.967901	11.543903	11.959468	8.810255	8.782053	10.274534
AT1G03560	5.721911	6.218501	6.103487	5.521889	5.641995	5.733955	7.68466	7.918127	7.368472	7.20283	6.445461	6.519946
AT1G03570	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03580	5.407501	5.466203	6.074614	5.663656	3.79089	6.187756	0.329791	0.329446	0.322268	0.244927	0	0.289919
AT1G03590	17.894636	17.991602	18.809654	20.65292	18.718876	18.406588	29.402849	29.953352	28.900841	25.175203	25.817488	20.88925
AT1G03600	193.938812	188.566498	188.177002	179.445175	152.273254	137.747177	63.760582	71.307053	81.522804	79.707718	67.596024	73.610863
AT1G03610	24.695091	22.52549	25.821501	22.326422	21.448608	26.039165	10.895287	9.320813	9.333703	34.328846	31.632326	32.608971
AT1G03620	1.732312	2.713971	2.137918	3.507254	3.307072	2.693454	1.497176	1.797204	1.450297	1.744357	1.88873	1.183694
AT1G03630	47.604561661406	50.8871661219512	50.0599613170732	25.3504207840746	24.5474562682927	18.6996847446198	19.8631073055954	17.3442696671449	24.2587752238164	19.9716448895265	16.7237612123386	19.438026302726
AT1G03640	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03650	3.286845	3.886317	3.185364	2.472939	1.814435	3.386879	3.137025	1.768296	2.663569	2.149252	1.525846	2.065523
AT1G03660	1.29545	0.57398	1.987014	0.693362	0.316967	1.09119	0.509881	0.651867	1.426609	0.053438	0.247587	0.019425
AT1G03670	0	0	0	0.028647	0	0	0	0	0.026707	0.038441	0	0
AT1G03680	227.172104	208.522263	222.681259	166.922684	143.341064	148.203812	109.607849	86.17202	90.512634	63.98785	51.499931	56.412621
AT1G03687	8.28149400414651	9.30392316240498	9.13506069661368	7.49357698963373	8.54824522183829	7.17884516931583	8.69708719281272	9.1724599861783	10.3882710518314	11.0918597539737	9.83839801243953	8.87474234968901
AT1G03700	1.117408	0.966015	1.289353	0.868008	0.399346	0.819897	0.316781	0	0.463457	0.777497	0.266394	0.674884
AT1G03710	0.211893941	0.345725449	0.377917291	2.538483006	4.39306125	3.955663436	65.161081077	63.582190036	51.571197216	47.157739884	39.298876602	40.023608239
AT1G03720	0	0	0	0	0	0.08596	0.981649	0.540356	0.450435	0.193528	0.290637	0.167919
AT1G03730	6.969541	9.163366	8.794771	16.726706	10.405867	12.512512	7.677155	9.139862	7.465921	4.465286	5.591552	3.618431
AT1G03740	21.6116846395611	24.667364862859	25.4965502723459	35.2250252049048	21.5660039983866	17.0172036831236	25.3279146769926	17.8061053414005	23.459146118748	11.9339717970313	15.7078361613424	16.6244439193288
AT1G03743	0	0	0	0	0	0	0.204579	0.17674	0	0	0	0.233095
AT1G03746	0	0	0	0	0	0	0	0.17674	0.265594	0	0	0.167374
AT1G03750	3.850493	3.942478	4.547248	3.575976	3.940257	2.933467	4.743328	5.130413	5.37009	3.664978	3.631482	3.41259
AT1G03760	10.814445	13.868649	12.68316	9.994942	9.759021	10.707266	17.431194	16.543453	16.821991	17.077629	16.888189	15.099489
AT1G03770	7.59109800904159	5.99924265099458	7.60567412296564	0.426252	0.377301	0.859478	12.738562079566	14.261800801085	10.9334514665461	16.3192056238698	15.8957880006028	15.0582433869801
AT1G03780	3.28040075060701	4.91225549531738	4.2628958456469	6.39984840756157	5.43543774297607	6.55804750329518	10.3622713683663	6.52097791189733	6.1190829299341	10.1205810110995	8.97484468019424	8.23028995837669
AT1G03790	0.201948	0.376898	0.274378	2.612821	2.794466	1.744821	51.288971	38.095478	29.80875	89.693314	102.957626	101.300079
AT1G03800	0.682625	0.664827	1.085675	1.520337	0.88825	1.517099	2.708886	3.743161	4.064913	1.250484	1.94622	1.903295
AT1G03810	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03820	6.124793	12.225426	9.270108	7.875034	9.940849	12.277526	3.171627	4.651972	7.259151	10.714626	10.608568	9.854776
AT1G03830	3.78050895530556	4.27357100699301	5.053534	6.14831	6.822977	6.57393980267558	10.168363	9.24975557646701	8.595486	9.38249821951961	9.81078708634843	9.903639
AT1G03840	1.24201623131673	1.6808365480427	1.56777	3.362757	4.514918	3.019359	2.168391	1.259406	1.81849683985765	5.423991	3.585971	4.542729
AT1G03850	16.7606543342723	18.8936992356808	14.9198537530516	11.6264978018779	15.015504600939	12.2288998929577	14.3711093070423	12.1257198234742	21.5835497521127	8.38926617370892	6.99682402347418	7.94991031549296
AT1G03860	42.1809105381679	46.1396668161578	43.976298480916	41.0749474732824	40.2616288937659	44.343224942112	48.1423205636132	47.2530908346056	43.3064273848601	33.9029558142494	32.5929459109415	34.9146476698473
AT1G03870	269.932831	297.317383	292.140381	231.392715	260.278595	320.844757	27.757973	39.468269	36.666908	34.37376	26.902987	35.779095
AT1G03880	0.032439	0	1.058401	1032.467896	1682.611694	1239.029419	17.276955	0.988686	2.661984	1662.502441	1554.742065	1758.026367
AT1G03890	0.034851	0	0.088881	79.207817	127.184364	100.715385	0.166754	0.243599	0	111.086876	117.958679	135.500366
AT1G03900	88.167549	88.697365	90.176033	77.602669	81.452293	92.191856	98.341255	93.036591	86.153801	88.009438	90.704247	92.822662
AT1G03905	2.358578	3.698732	2.388607	3.598357	3.668951	3.546903	5.370218	5.818028	5.666154	11.553823	12.380787	9.410017
AT1G03910	32.4528705174371	32.5812018532036	33.8655033592863	30.6386676918086	29.9911552254663	30.3014372919708	40.9039245636659	37.3894603163017	36.8829588596918	36.1118474703974	41.4944899505272	38.6086337672344
AT1G03920	2.414671	2.779378	2.528949	2.767261	3.746947	3.940315	0.519753	0.105692	0.28338	1.043048	0.867474	0.836469
AT1G03930	22.599043	22.611496	23.421158	16.82387	15.203522	14.801666	10.621427	10.785474	10.644508	9.480399	9.024078	8.62866
AT1G03935	10.822	13.13247	14.035822	9.997547	5.243386	7.080461	2.841499	1.990869	3.129016	0.864198	0.99674	2.706048
AT1G03940	3.378643	4.057838	3.975216	3.915799	4.52251	4.219203	5.425965	6.766883	9.374784	6.120664	6.532588	5.7046
AT1G03950	11.558196	12.358873	11.711021	10.137719	10.839149	9.550104	13.87513	14.006736	13.768078	9.181394	8.491083	8.31175
AT1G03960	7.8505460636327	8.15400982078131	7.7369077841321	7.31437259363673	6.53721935803464	6.79595729037455	18.0833118441402	17.1208424023359	14.5437983801853	13.3430948840113	12.0239601031011	12.0344266790173
AT1G03970	28.976131	29.05761	30.962191	33.527157	31.446978	34.896267	41.782185	44.865002	45.983128	31.381884	29.365957	33.125397
AT1G03980	0.131678	0.254068	0.069216	0.578944	0.266712	0.547171	0.368227	0.332626	0.378431	0.645337	0.451355	0.709512
AT1G03982	0	0	0	0	0	0	0	0.041102	0	0	0	0
AT1G03990	2.605371	2.513505	3.569656	2.780553	2.926969	3.249453	2.727876	2.648214	2.247643	2.734704	2.72189	2.806967
AT1G04000	16.561472	14.864115	19.515009	15.692611	16.044737	16.333876	17.912426	16.839872	15.819671	14.069182	11.976577	11.523953
AT1G04010	4.946172	4.331566	5.92304	4.414108	4.120422	5.136589	4.053803	4.719537	4.020431	5.333179	5.8996	4.961993
AT1G04020	3.32863571595169	3.40946759350271	4.23703632569763	3.83851487505206	4.2216935335277	4.07759265805914	10.9212242823823	9.2417455089546	8.39127992836318	7.38900768429821	8.47378451770096	8.05990481882549
AT1G04030	5.403039	5.174986	6.285243	5.827303	7.114094	6.136884	11.512674	9.468253	7.348386	6.914911	5.942352	6.547779
AT1G04040	219.285828	228.1008	239.914383	267.92215	305.196472	301.149384	64.217461	47.775913	45.865891	73.520279	91.102821	82.667168
